book_name,chapter,verse,text,normalization
Genesis,49,31,"There they buried him, and Sara his wife: there was Isaac buried with Rebecca, his wife: there also Lia doth lie buried.","[""They buried Jacob there."", ""Sara was Jacob's wife."", ""They buried Sara there with Jacob."", ""Isaac was buried there."", ""Rebecca was Isaac's wife."", ""They buried Isaac with Rebecca, his wife."", ""Leah is buried there also.""]"
Genesis,50,1,"And when Joseph saw this, he fell upon his father's face, weeping and kissing him.","[""Joseph saw something."", ""After Joseph saw this, Joseph fell upon his father's face."", ""Joseph was weeping."", ""Joseph was kissing his father's face.""]"
Genesis,50,2,"And he commanded his servants, the physicians, to embalm his father.","[""Joseph commanded his servants."", ""Joseph's servants were physicians."", ""Joseph commanded his physician servants to embalm his father.""]"
Genesis,50,3,"And while they were fulfilling his commands, there passed forty days: for this was the manner with bodies that were embalmed, and Egypt mourned for him seventy days.","[""The people were fulfilling the commands of Jacob."", ""Forty days passed while the people were fulfilling Jacob's commands."", ""The people embalmed bodies in this manner."", ""Egypt mourned for Jacob."", ""Egypt mourned for seventy days.""]"
Genesis,50,4,"And the time of the mourning being expired, Joseph spoke to the family of Pharao: If I have found favour in your sight, speak in the ears of Pharao:","[""The time of mourning was finished."", ""Joseph spoke to the family of Pharaoh."", ""Joseph said that if he has found favor in their sight, they should speak in the ears of Pharaoh.""]"
Genesis,50,6,And Pharao said to him: Go up and bury thy father according as he made thee swear.,"[""Pharaoh spoke to someone."", ""Pharaoh commanded him to go up."", ""Pharaoh commanded him to bury his father."", ""Pharaoh said the burial should be done according to the oath the father made him swear.""]"
Genesis,50,5,"For my father made me swear to him, saying: Behold I die; thou shalt bury me in my sepulchre which I have digged for myself in the land of Chanaan. So I will go up and bury my father, and return.","[""The narrator states that his father made him swear to him."", ""The narrator's father said that he was about to die."", ""The narrator's father commanded the narrator to bury him."", ""The narrator's father specified that the burial location should be his sepulchre."", ""The narrator's father specified that he dug the sepulchre for himself."", ""The narrator's father specified that the sepulchre was in the land of Canaan."", ""The narrator is speaking."", ""The narrator intends to go up to bury his father."", ""The narrator intends to return after burying his father.""]"
Genesis,50,7,"So he went up, and there went with him all the ancients of Pharao's house, and all the elders of the land of Egypt.","[""He went up."", ""All the ancients of Pharaoh's house went with him."", ""All the elders of the land of Egypt went with him.""]"
Genesis,50,9,He had also in his train chariots and horsemen: and it was a great company.,"[""He had chariots in his train."", ""He had horsemen in his train."", ""It was a great company.""]"
Genesis,50,8,"And the house of Joseph with his brethren, except their children, and their flocks and herds, which they left in the land of Gessen.","[""The house of Joseph was in Egypt."", ""Joseph's brethren were in Egypt, except their children."", ""Joseph's brethren were in Egypt, except their flocks."", ""Joseph's brethren were in Egypt, except their herds."", ""The children of Joseph's brethren were in the land of Gessen."", ""The flocks of Joseph's brethren were in the land of Gessen."", ""The herds of Joseph's brethren were in the land of Gessen.""]"
Genesis,50,12,So the sons of Jacob did as he had commanded them.,"[""Jacob commanded his sons to do something."", ""Jacob's sons obeyed Jacob's command."", ""Jacob's sons did what he commanded them to do.""]"
Genesis,50,10,"And they came to the threshing floor of Atad, which is situated beyond the Jordan: where celebrating the exequies with a great and vehement lamentation, they spent full seven days.","[""Jacob's sons and those who accompanied them came to the threshing floor of Atad."", ""The threshing floor of Atad is situated beyond the Jordan."", ""Jacob's sons and those who accompanied them celebrated the exequies with a great lamentation."", ""The lamentation was vehement."", ""Jacob's sons and those who accompanied them spent seven full days celebrating the exequies.""]"
Genesis,50,11,"And when the inhabitants of Chanaan saw this, they said: This is a great mourning to the Egyptians. And therefore the name of that place was called, The mourning of Egypt.","[""The inhabitants of Canaan saw the mourning."", ""The inhabitants of Canaan said that this is a great mourning to the Egyptians."", ""Therefore, the name of that place was called The mourning of Egypt.""]"
Genesis,50,13,"And carrying him into the land of Chanaan, they buried him in the double cave, which Abraham had bought together with the field for a possession of a burying place, of Ehpron, the Hethite, over against Mambre.","[""The men carried Jacob into the land of Chanaan."", ""The men buried Jacob in the double cave."", ""Abraham had bought the double cave together with the field."", ""Abraham bought the double cave and the field for a possession of a burying place."", ""Abraham bought the double cave and the field from Ehpron."", ""Ehpron was a Hethite."", ""The double cave was over against Mambre.""]"
Genesis,50,14,"And Joseph returned into Egypt with his brethren, and all that were in his company, after he had buried his father.","[""Joseph returned to Egypt."", ""Joseph's brothers returned to Egypt with Joseph."", ""All those in Joseph's company returned to Egypt with Joseph."", ""Joseph buried his father before returning to Egypt.""]"
Genesis,50,16,"And they sent a message to him, saying: Thy father commanded us before he died,","[""Some people sent a message to someone (him)."", ""The message contained a statement."", ""The people said that 'your (his) father commanded us before he died.'""]"
Genesis,50,15,"Now he being dead, his brethren were afraid, and talked one with another: Lest perhaps he should remember the wrong he suffered, and requite us all the evil that we did to him.","[""The man is now dead."", ""The man's brothers were afraid."", ""The man's brothers talked among themselves."", ""The man's brothers feared that the dead man would remember the wrong he suffered."", ""The man's brothers feared that the dead man would repay them for all the evil they did to him.""]"
Genesis,50,17,"That we should say thus much to thee from him: I beseech thee to forget the wickedness of thy brethren, and the sin and malice they practised against thee: we also pray thee, to forgive the servants of the God of thy father this wickedness. And when Joseph heard this, he wept.","[""The brothers of Joseph sent a message to Joseph."", ""The brothers of Joseph requested that they should say a certain message to Joseph from him."", ""The message is a request."", ""The messengers implore Joseph to forget the wickedness of his brothers."", ""The messengers implore Joseph to forget the sin of his brothers."", ""The messengers implore Joseph to forget the malice of his brothers."", ""The brothers practiced wickedness against Joseph."", ""The brothers practiced sin against Joseph."", ""The brothers practiced malice against Joseph."", ""The messengers pray that Joseph will forgive the servants of the God of his father for this wickedness."", ""The servants of the God of Joseph's father committed wickedness."", ""Joseph heard the message."", ""Joseph wept.""]"
