Jos.2.13#09=Q(K)	אַחְיוֹתַ֔/י	'a.cho.ta/i	sisters/ my	{H0269}/H9020	HNcfpc/Sp1bs	K= 'a.cho.ta/i (אַחוֹתַ/י) "sister/ my" (H0269/H9020=HNcfsc/Sp1bs)	L= אַחְוֹתַ֔/י ¦ ;	H0269			{H0269=אָחוֹת=sister}/H9020=Ps1c=my					
Ezr.4.4#08=Q(K)	וּֽ/מְבַהֲלִ֥ים	u./me.va.la.him	and/ [were] terrifying	H9002/{H0926}	HC/Vprmpa	K= u./me.va.la.him (וּ/מְבַלַהִים) "and/ [were] troubling" (H9002/H1089=HC/Vprmpa)	L= וּֽ/מְבַלֲהִ֥ים ¦ ;	H0926	H1089		H9002=ו=and/{H0926=בָּהַל=to dismay}					
Ezr.4.7#08=Q(K)	כְּנָוֹתָ֔י/ו	ke.na.vo.to/v	colleagues/ his	{H3674}/H9023	HNcfpc/Sp3ms	K= ke.na.vo.to/v (כְּנָוֹת/וֹ) "colleague/ his" (H3674/H9023=HNcfsc/Sp3ms)	L= כְּנָוֹתָ֔/ו ¦ ;	H3674			{H3674=כְּנָת=associate}/H9023=Ps3m=his					
Ezr.4.9#13=Q(K)	אַרְכְּוָיֵ֤/א	'ar.ke.vai/'	Erechites/ the	{H0756}/H9010	ANgmpd/Ta	K= 'ar.ke.vai (אַרְכְּוָי) "[the] Erechite[s]" (H0756=ANgmpa)	L= אַרְכְּוָיֵ֤ ¦ ;	H0756			{H0756=אַרְכְּוָיֵא=Erech»Erech@Gen.10.10-Ezr}/H9010=a=the					
Ezr.4.9#16=Q(K)	דֶּהָיֵ֖/א	di.hu/'	Dehavites/ the	{H1723}/H9010	ANgmpd/Ta	K= di./hu' (דִּ/הוּא) "that/ he [is]" (H1768/H9043=AC/Pp3ms)	L= דֶּ/הָוֵ֖א ¦ ;	H1723	H1768		{H1723=דֵּהָיֵא="that is"»Dehavite@Ezr.4.9}/H9010=a=the					
Ezr.4.11#10=Q(K)	עַבְדָ֛/ךְ	av.da.yi/kh	servant/ your	{H5649}/H9021	ANcmpc/Sp2ms	K= av.da.yi/kh (עֲבָדֶ֣י/ךָ) "servants/ your" (H5649/H9021=ANcbsc/Sp2ms)	L= עַבְדָ֛י/ךְ ¦ ;	H5649			{H5649=עֲבַד=servant;_slave}/H9021=Ps2m=your					
Ezr.4.12#17=Q(K)	וְ/שׁוּרַיָּ֣/א	ve./shu.rai.Ya/'	and/ walls/ the	H9002/{H7792}/H9010	AC/Ncmpd/Ta	K= ve./shu.rai.Ya (וְ/שׁוּרַיָּ) "and/ walls" (H9002/H7792=AC/Ncmpa)	L= וְ/שׁוּרַיָּ֣ ¦ ;	H7792			H9002=ו=and/{H7792=שׁוּר=wall}/H9010=a=the					
Ezr.4.12#18=Q(K)	שַׁכְלִ֔ילוּ	shakh.Li.lu	they have finished	{H3635A}	AVep3mp	K= shakh.Li.lu (אֲשַׁכְלְלוּ) "they have been finished" (H3635A=AVvp3mp)	L= אֶשְׁכְלִלוּ ¦ ;	H3635A			{H3635A=כְּלַל=to complete}					
Ezr.5.1#03=Q(K)	נְבִיָּ֗/א	ne.vi.'ah/'	prophet/ the	{H5029}/H9010	ANcbsd/Ta	K= ne.vi.'a/h (נְבִיאָ/ה) "prophet/ the" (H5029/H9024=ANcbsd/Ta)	L= נְבִיָּ֗א/ה ¦ ;	H5029_a	, H5013		{H5029=נְבִיא=prophet}/H9010=a=the					
Ezr.5.15#03=Q(K)	אֵ֚ל	'e.leh	these	{H0412}	ATm	K= 'e.leh (אֵלֶּה) "these" (H0429=ATm)	L= אֵ֚לה ¦ ;	H0412	H0429		{H0412=אֵל=these}					
Ezr.6.14#07=Q(K)	נְבִיָּ֔/א	ne.vi.'ah/'	prophet/ the	{H5029}/H9010	ANcbsd/Ta	K= ne.vi.'a/h (נְבִיאָ/ה) "prophet/ the" (H5029/H9024=ANcbsd/Ta)	L= נְבִיָּ֔א/ה ¦ ;	H5029			{H5029=נְבִיא=prophet}/H9010=a=the					
Ezr.6.17#15=Q(K)	לְ/חַטָּאָ֤ה	le./cha.ta.ya	for/ a sin offering	H9005/{H2402}	AR/Ncfsa	K= le./cha.ta.ya' (לְ/חַטָּיָא) "for/ a sin offering" (H9005/H2409=AR/Ncfsa)	L= לְ/חַטָּיאָ֤ ¦ ;	H2402	H2409		H9005=ל=to/{H2402=חַטָּאָה=sin offering}					
Ezr.8.14#04=Q(K)	וְ/זַכּ֑וּר	ve./zakh.vur	and/ Zaccur	H9002/{H2139K}	HC/Npm	K= ve./za.vud (וְ/זָבוּד) "and/ Zabud" (H9002/H2072=HC/Npm)	L= וְ/זַבּ֑וּד ¦ ;	H2139K	H2072		H9002=ו=and/{H2139K=זַכּוּר=Zaccur»Zaccur@Ezr.8.14}					
Ezr.8.17#01=Q(K)	וָ/אֲצַוֶּ֤ה	va./'o.tzi.'ah	and/ I commanded	H9001/{H6680}	Hc/Vpw1cs	K= va./'o.tzi.'a/h (וָ/אוֹצִאָ/ה) "and/ I sent out/ !" (H9001/H3318H/H9012=Hc/Vhw1cs/Sh)	L= וָ/אֲוַּצֶ֤א/ה ¦ ;	H6680	H3318H		H9001=ו=&/{H6680=צָוָה=to command}					
Ezr.8.17#15=Q(K)	הַ/נְּתִינִים֙	ha./ne.tu.nim	the/ temple servants	H9009/{H5411}	HTd/Ncmpa	K= ha./ne.tu.nim (הַ/נְּתוּנִים) "those/ appointed" (H9009/H5414H=HTd/Vqsmpa)	L= הַ/נְּתִונִים֙ ¦ ;	H5411	H5414H		H9009=ה=the/{H5411=נְתִינִים=temple servant}					
Ezr.10.2#06=Q(K)	עֵילָם֙	o.lam	Elam	{H5867B}	HNpm	K= o.lam (עוֹלָם) "Olam" (H5867B=HNpm)	L= עֵולָם֙ ¦ ;	H5867B			{H5867B=עֵילָם=Elam»Elam@Ezr.2.7-Neh}					
Ezr.10.12#08=Q(K)	כִּ/דְבָרְ/ךָ֥	ke./div.rei./kha	according to/ word/ your	H9004/{H1697G}/H9021	HR/Ncmsc/Sp2ms	K= ke./div.rei./kha (כְּ/דִבְרֶי/ךָ) "according to/ words/ your" (H9004/H1697G/H9021=HR/Ncmpc/Sp2ms)	L= כִּ/דְבָרְי/ךָ֥ ¦ ;	H1697G			H9004=כ=like/{H1697G=דָּבָר=: word»word:1_word;_speech;_command}/H9021=Ps2m=your					
Ezr.10.29#08=Q(K)	וְ/רָמֽוֹת\׃\ \ס	ve./ra.mot	and/ Ramoth	H9002/{H7418H}\H9016\ \H9018	HC/Npl	K= ye.re.mot (יְרֵמוֹת\׃\ \ס) "Jeremoth" (H3406R\H9016\ \H9018=HNpm)	L= יְרָמֽוֹת\׃\ \ס ¦ ;	H7418H	H3406R, H3406, H7433		H9002=ו=and/{H7418H=רָמוֹת=Ramoth»Baalath-beer@Jos.19.8-1Ch}\H9016=׃=verseEnd\ \H9018=ס=section					
Ezr.10.35#03=Q(K)	כְּלֽוּהוּ\׃	ke.la.hai	Keluhi	{H3622}\H9016	HNpm	K= ke.la.hai (כְּלָהַי\׃) "Kelahai" (H3622\H9016=HNpm)	L= כְּלֻֽהיּ\׃ ¦ ;	H3622			{H3622=כְּלוּהוּ=Cheluhi»Cheluhi@Ezr.10.35}\H9016=׃=verseEnd					
Ezr.10.37#03=Q(K)	וְ/יַעֲשָֽׂי\׃	ve./ya.'a.sov	and/ Jaasai	H9002/{H3299}\H9016	HC/Npm	K= ve./ya.'a.sov (וְ/יַעֲשׂוֹ\׃) "and/ Jaaso" (H9002/H3299\H9016=HC/Npm)	L= וְ/יַעֲשָֽׂו\׃ ¦ ;	H3299			H9002=ו=and/{H3299=וְיַעֲשׂוֹ=Jaasu»Jaasu@Ezr.10.37}\H9016=׃=verseEnd					
Ezr.10.43#07=Q(K)	יַדַּ֥י	ya.dov	Jaddai	{H3035H}	HNpm	K= ya.dov (יַדּוֹ) "Jaddo" (H3035H=HNpm)	L= יַדַּ֥ו ¦ ;	H3035H			{H3035H=יִדּוֹ=Jaddai»Jaddai@Ezr.10.43}					
Ezr.10.44#03=Q(K)	נָשְׂאוּ	na.se.'u	they had taken	{H5375U}	HVqp3cp	K= na.se.'u (נֹשְׂאֵי) "[the] takers" (H5375U=HVqrmpc)	L= נָשְׂא֖וּ ¦ ;	H5375U			{H5375U=נָשָׂא=: marry»to lift:15_marry;_take(wife)}					
Neh.2.13#17=Q(K)	הֵ֣ם\׀/ /פְּרוּצִ֔ים	hem/ /fe.ru.tzim	they/ /[were] broken down	{H1992}\H9015/ /{H6555}	HPp3mp//Vqsmpa	B= he/m.fe.ru.tzim (הֵ֣/מפְּרוּצִ֔ים) "<the>/ [had been] broken down" (H9009/{H6555}=HTd/Pp3mp) ¦ K= ha/me.for.va.tzim (הַ/מְפֹרוָצִים) "<the>/ [had been] broken down" (H9009/H6555=HTd/Pp3mp)	L= הֵ֣מ\׀//פְּרוּצִ֔ים	H1992, H6555			{H1992=הֵ֫מָּה=they(masc.)}\H9015=׀=separate/ /{H6555=פָּרַץ=to break through}					
Neh.3.15#15=Q(K)	וְ/יַעֲמִיד֙	ve./ya.'a.mi.du	so/ he may set up	H9002/{H5975G}	HC/Vhu3ms	K= ve./ya.'a.mi.du (וְ/יַעֲמִידוּ) "so/ they may set up" (H9002/H5975G=HC/Vhu3mp)	L= וְ/יַעֲמִיד֙ו ¦ ;	H5975G			H9002=ו=and/{H5975G=עָמַד=: stand»to stand:1_stand;_stop;_establish}					
Neh.3.20#06=Q(K)	זַכַּ֖י	za.kai	Zaccai	{H2140}	HNpm	K= za.bai (זַבַּי) "Zabbai" (H2079H=HNpm)	L= זַבַּ֖י ¦ ;	H2140	H2079H		{H2140=זַכַּי=Zaccai»Zaccai@Ezr.2.9-Neh}					
Neh.3.30#01=Q(K)	אַחֲרָ֨י/ו	'a.cha.rei/v	after/ him	{H0310A}/H9033	HAcmpc/Sp3ms	K= 'a.cha.re/i (אַחֲרַ/י) "after/ me" (H0310A/H9030=HAcmpc/Sp1bs)	L= אַחֲרָ֨/י ¦ ;	H0310A_A			{H0310A=אַחַר=after}/H9033=Os3m=him					
Neh.3.31#01=Q(K)	אַחֲרָ֣י/ו	'a.cha.rei/v	after/ him	{H0310A}/H9033	HAcmpc/Sp3ms	K= 'a.cha.re/i (אַחֲרֵ/י) "after/ me" (H0310A/H9030=HAcmpc/Sp1bs)	L= אַחֲרָ֣/י ¦ ;	H0310A			{H0310A=אַחַר=after}/H9033=Os3m=him					
Neh.4.13(4.7)#06=Q(K)	בַּ/צְּחִיחִ֑ים	ba./tze.chi.chi.yim	in the/ open places	H9003/{H6706}	HRd/Ncbpa	K= ba./tze.chi.chi.yim (בַּ/צְּחִחִיִּים) "in the/ open places" (H9003/H6708=HRd/Ncmpa)	L= בַּ/צְּחִחִ֑יים ¦ ;	H6706	H6708		H9003=ב=in/{H6706=צְחִיחַ=bare}					
Neh.5.7#15=Q(K)	נֹשְׂאִים	no.Sim	[are] lending	{H5375K}	HVqrmpa	K= no.Shim (נֹשִׁ֑אים) "[are] lending" (H5378=HVqrmpa)	L= נֹשִׁ֑אים ¦ ;	H5375K	H5378, H5383		{H5375K=נָשָׂא=: aid»to lift:5_aid;_support}					
Neh.5.9#01=Q(K)	וָ/אוֹמַ֕ר	va/i.yo.mer	and/ I said	H9001/{H0559}	Hc/Vqw1cs	K= va/i.yo.mer (וַ/יֹּאמֶר) "and/ he said" (H9001/H0559=Hc/Vqw3ms)	L= וָ/יֹאמַ֕ר ¦ ;	H0559			H9001=ו=&/{H0559=אָמַר=to say}					
Neh.7.3#01=Q(K)	וָ/אֹמַ֣ר	va/i.yo.mer	and/ I said	H9001/{H0559}	Hc/Vqw1cs	K= va/i.yo.mer (וַ/יֹּאמֶר) "and/ he said" (H9001/H0559=Hc/Vqw3ms)	L= וָ/יאֹמַ֣ר ¦ ;	H0559			H9001=ו=&/{H0559=אָמַר=to say}					
Neh.7.52#06=Q(K)	נְפִֽישְׁסִֽים\׃	ne.fu.she.sim	Nephissim	{H5300}\H9016	HNpt	K= ne.fu.she.sim (נְפוּשְׁסִים\׃) "Nephussim" (H5300\H9016=HNpt)	L= נְפִֽושְׁסִֽים\׃ ¦ ;	H5300	, H5304		{H5300=נְפִישְׁסִים, נפיסים=Nephushesim»Nephushesim@Ezr.2.50-Neh}\H9016=׃=verseEnd					
Neh.9.6#05=Q(K)	אַתָּ֣ה	'at	you	{H0859A}	HPp2ms	K= 'at (אַתְּ) "you" (H0859C=HPp2fs)	L= אַתָּ֣ ¦ ;	H0859A_B	H0859C_B		{H0859A=אַתָּ֫ה=you(m.s.)}					
Neh.9.17#25=Q(K)	חֶ֖סֶד	ve.che.sed	of covenant loyalty	{H2617A}	HNcmsa	K= ve./che.sed (וְ/חֶסֶד) "and/ covenant loyalty" (H9002/H2617A=HC/Ncbsa)	L= ו/חֶ֖סֶד ¦ ;	H2617A			{H2617A=חֶ֫סֶד=kindness}					
Neh.10.19(10.20)#03=Q(K)	נֵיבָֽי\׃	noai	Nebai	{H5109}\H9016	HNpm	K= noai (נוֹבָי\׃) "Nobai" (H5109\H9016=HNpm)	L= נֵובָֽי\׃ ¦ ;	H5109			{H5109=נוֹבָ֑י=Nebai»Nebai@Neh.10.19}\H9016=׃=verseEnd					
Neh.11.17#21=Q(K)	יְדוּתֽוּן\׃	ye.di.tun	Jeduthun	{H3038H}\H9016	HNpm	K= ye.di.tun (יְדִיתוּן\׃) "Jedithun" (H3038H\H9016=HNpm)	L= יְדיּתֽוּן\׃ ¦ ;	H3038H			{H3038H=יְדוּתוּן=Jeduthun»Jeduthun@1Ch.9.16-Neh}\H9016=׃=verseEnd					
Neh.12.9#02=Q(K)	וְ/עֻנִּ֧י	ve./'u.nov	and/ Unni	H9002/{H6042H}	HC/Npm	K= ve./'u.nov (וְ/עֻנּוֹ) "and/ Unno" (H9002/H6042H=HC/Npm)	L= וְ/עֻנִּ֧ו ¦ ;	H6042H			H9002=ו=and/{H6042H=עֻנִּי=Unni»Unni@Neh.12.9}					
Neh.12.14#01=Q(K)	לִ/מְלִ֙יכוּ֙	li/m.lu.khi	of/ Mellichu	H9005/{H4409B}	HR/Npm	K= li/m.lu.khi (לִ/מְלוּכִי) "of/ Malluchi" (H9005/H4409B=HR/Npm)	L= לִ/מְלִ֙וכיּ֙ ¦ ;	H4409B			H9005=ל=to/{H4409B=מְלִיכוּ=Mallichi»Malluch@Neh.10.4-12.14}					
Neh.12.16#01=Q(K)	לְ/עִדּ֥וֹא	la./'a.da.ya'	of/ Iddo	H9005/{H5714K}	HR/Npm	K= la./'a.da.ya' (לַ/עֲדָיָא) "of/ Adaia" (H9005/H5718O=HR/Npm)	L= לְ/עִדֹּ֥יא ¦ ;	H5714K	H5718O, H5714		H9005=ל=to/{H5714K=עִדּוֹא ,עִדּוֹ=Iddo»Iddo@Neh.12.4-16}					
Neh.12.46#06=Q(K)	רָאשֵׁי֙	rosh	[the] leaders of	{H7218H}	HNcmpc	K= rosh (רֹאשׁ) "[the] leader of" (H7218H=HNcmsc)	L= רָאשֵׁ֙ ¦ ;	H7218H			{H7218H=רֹאשׁ=: leader»head:2_leader}					
Est.3.4#02=Q(K)	כְּ/אָמְרָ֤/ם	ke./'a.me.ra/m	just as/ spoke/ they	H9004/{H0559}/H9048	HR/Vqcc/Sp3mp	K= be./'a.me.ra/m (בְּ/אָמְרָ/ם) "when/ spoke/ they" (H9003/H0559/H9048=HR/Vqcc/Sp3mp)	L= בְּ/אָמְרָ֤/ם ¦ ;	H0559			H9004=כ=like/{H0559=אָמַר=to say}/H9048=Sp3m=they					
Est.8.13#13=Q(K)	עֲתִידִים֙	a.tu.dim	ready	{H6264}	HAampa	K= a.tu.dim (עֲתוּדִים) "ready" (H6259=HAampa)	L= עֲתִודִים֙ ¦ ;	H6264	H6259		{H6264=עָתִיד=ready}					
Est.9.27#02=Q(K)	וְ/קִבְּל֣וּ	ve./ki.bel	and/ they accepted	H9001/{H6901}	Hc/Vpq3cp	K= ve./ki.bel (וְ/קִבֵּל) "and/ he accepted" (H9001/H6901=Hc/Vpq3ms)	L= וְ/קִבְּלֻ֣ ¦ ;	H6901			H9001=ו=&/{H6901=קָבַל=to receive}					
Est.10.1#03=Q(K)	אֲחַשְׁוֵר֧וֹשׁ	'a.cha.she.rosh	Ahasuerus	{H0325}	HNpm	K= 'a.cha.she.rosh (אֲחָשֵׁרֹשׁ) "Ahaserus" (H0325=HNpm)	L= אֲחַשְֵׁרֹ֧שׁ\׀ ¦ ;	H0325			{H0325=אֲחַשְׁוֵרוֹשׁ=Ahasuerus»Ahasuerus@Ezr.4.6-Dan}					
