book_name,chapter,verse,potential_difference_verse,text,,,
1 Kings,21,23,True,"And the servants of the king of Syria, even they said, The God of Israel is a God of mountains, and not a God of valleys; therefore has he prevailed against us: but if we should fight against them in the plain, verily we shall prevail against them.",,,
1 Kings,21,24,True,"And do thou this thing: Send away the kings, each one to his place, and set princes in their stead.",,,
1 Kings,21,25,True,"And we will give thee another army according to the army that was destroyed, and cavalry according to the cavalry, and chariots according to the chariots, and we will fight against them in the plain, and we shall prevail against them. And he hearkened to their voice, and did so.",,,
1 Kings,21,27,True,"And the children of Israel were numbered, and came to meet them: and Israel encamped before them as two little flocks of goats, but Syria filled the land.",,,
1 Kings,21,28,True,"And there came the man of God, and said to the king of Israel, Thus saith the Lord, Because Syria has said, The Lord God of Israel is a God of the hills, and he is not a God of the valleys, therefore will I give this great army into thy hand, and thou shalt know that I am the Lord.",,,
1 Kings,21,29,True,"And they encamp one over against the other before them seven days. And it came to pass on the seventh day that the battle drew on, and Israel smote Syria, even a hundred thousand footmen in one day.",,,
1 Kings,22,4,True,"And the king of Israel said to Josaphat, Wilt thou go up with us to Remmath Galaad to battle?",,,
1 Kings,22,5,True,"And Josaphat said, As I am , so art thou also; as my people, so is thy people; as my horses, so are thy horses.",,,
1 Kings,22,6,True,"And the king of Israel gathered all the prophets together, about four hundred men; and the king said to them, Shall I go up to Remmath Galaad to battle, or shall I forbear? and they said, Go up, and the Lord will surely give it into the hands of the king.",,,
1 Kings,22,7,True,"And Josaphat said to the king of Israel, Is there not here a prophet of the Lord, that we may enquire of the Lord by him?",,,
1 Kings,22,8,True,"And the king of Israel said to Josaphat, There is one man here for us to enquire of the Lord by; but I hate him, for he does not speak good of me, but only evil; Michaias son of Jemblaa. And Josaphat king of Juda said, Let not the king say so.",,,
1 Kings,22,9,True,"And the king of Israel called a eunuch and said, Bring hither quickly Michaias son of Jemblaa.",,,
1 Kings,22,10,True,"And the king of Israel and Josaphat king of Juda sat, each on his throne, armed in the gates of Samaria; and all the prophets prophesied before them.",,,
1 Kings,22,12,True,"And all the prophets prophesied in like manner, saying, Go up to Remmath Galaad, and the thing shall prosper, and the Lord shall deliver it and the king of Syria into thine hands.",,,
1 Kings,22,13,True,"And the messenger that went to call Michaias spoke to him, saying, Behold now, all the prophets speak with one mouth good concerning the king, let now thy words be like the words of one of them, and speak good things.",,,
1 Kings,22,15,True,"And he came to the king: and the king said to him, Michaias, shall I go up to Remmath Galaad to battle, or shall I forbear? and he said, Go up, and the Lord shall deliver it into the hand of the king.",,,
1 Kings,22,16,True,"And the king said to him, How often shall I adjure thee, that thou speak to me truth in the name of the Lord?",,,
1 Kings,22,17,True,"And he said, Not so. I saw all Israel scattered on the mountains as a flock without a shepherd: and the Lord said, Is not God lord of these? let each one return to his home in peace.",,,
1 Kings,22,18,True,"And the king of Israel said to Josaphat king of Juda, Did I not say to thee that this man does not prophesy good to me, for he speaks nothing but evil?",,,
1 Kings,22,19,True,"And Michaias said, Not so, it is not I: hear the word of the Lord; it is not so. I saw the God of Israel sitting on his throne, and all the host of heaven stood about him on his right hand and on his left.",,,
1 Kings,22,20,True,"And the Lord said, Who will deceive Achaab king of Israel, that he may go up and fall in Remmath Galaad? and one spoke one way, and another another way.",,,
1 Kings,22,21,True,"And there came forth a spirit and stood before the Lord, and said, I will deceive him.",,,
1 Kings,22,24,True,"And Sedekias the son of Chanaan came near and smote Michaias on the cheek, and said, What sort of a spirit of the Lord has spoken in thee?",,,
1 Kings,22,27,True,"and tell Joas the king's son to put this fellow in prison, and to feed him with bread of affliction and water of affliction until I return in peace.",,,
1 Kings,22,28,True,"And Michaias said, If thou return at all in peace, the Lord has not spoken by me.",,,
1 Kings,22,29,True,"So the king of Israel went up, and Josaphat king of Juda with him to Remmath Galaad.",,,
1 Kings,22,30,True,"And the king of Israel said to Josaphat king of Juda, I will disguise myself, and enter into the battle, and do thou put on my raiment. So the king of Israel disguised himself, and went into the battle.",,,
1 Kings,22,32,True,"And it came to pass, when the captains of the chariots saw Josaphat king of Juda, that they said, This seems to be the king of Israel. And they compassed him about to fight against him; and Josaphat cried out.",,,
1 Kings,22,34,True,"And one drew a bow with a good aim, and smote the king of Israel between the lungs and the breast-plate: and he said to his charioteer, Turn thine hands, and carry me away out of the battle, for I am wounded.",,,
1 Kings,22,35,True,"And the war was turned in that day, and the king was standing on the chariot against Syria from morning till evening; and he shed the blood out of his wound, into the bottom of the chariot, and died at even, and the blood ran out of the wound into the bottom of the chariot.",,,
1 Kings,22,37,True,"for the king is dead. And they came to Samaria, and buried the king in Samaria.",,,
1 Kings,22,38,True,"And they washed the chariot at the fountain of Samaria; and the swine and the dogs licked up the blood, and the harlots washed themselves in the blood, according to the word of the Lord which he spoke.",,,
1 Kings,22,41,True,And Josaphat the son of Asa reigned over Juda: in the fourth year of Achaab king of Israel began Josaphat to reign.,,,
1 Kings,22,46,True,"And the rest of the acts of Josaphat, and his mighty deeds, whatever he did, behold, are not these things written in the book of the chronicles of the kings of Juda?",,,
1 Kings,22,47,True,,,,
1 Kings,22,48,False,,,,
1 Kings,22,49,False,,,,
1 Kings,22,50,True,,,,
1 Kings,22,53,True,"And he did that which was evil in the sight of the Lord, and walked in the way of Achaab his father, and in the way of Jezabel his mother, and in the sins of the house of Jeroboam the son of Nabat, who caused Israel to sin.",,,
1 Kings,22,54,True,"And he served Baalim, and worshipped them, and provoked the Lord God of Israel, according to all that had been done before him.",,,
1 Samuel,1,1,True,"There was a man of Armathaim Sipha, of mount Ephraim, and his name was Helkana, a son of Jeremeel the son of Elias the son of Thoke, in Nasib Ephraim.",,,
1 Samuel,1,3,True,"And the man went up from year to year from his city, from Armathaim, to worship and sacrifice to the Lord God of Sabaoth at Selom: and there were Heli and his two sons Ophni and Phinees, the priests of the Lord.",,,
1 Samuel,1,4,True,"And the day came, and Helkana sacrificed, and gave portions to his wife Phennana and her children.",,,
1 Samuel,1,5,True,"And to Anna he gave a prime portion, because she had no child, only Helkana loved Anna more than the other; but the Lord had closed her womb.",,,
1 Samuel,1,6,True,"For the Lord gave her no child in her affliction, and according to the despondency of her affliction; and she was dispirited on this account, that the Lord shut up her womb so as not to give her a child.",,,
1 Samuel,1,8,True,"And Helkana her husband said to her, Anna: and she said to him, Here am I, my lord: and he said to her, What ails thee that thou weepest? and why dost thou not eat? and why does thy heart smite thee? am I not better to thee than ten children?",,,
1 Samuel,1,9,True,"And Anna rose up after they had eaten in Selom, and stood before the Lord: and Heli the priest was on a seat by the threshold of the temple of the Lord.",,,
1 Samuel,1,11,True,"And she vowed a vow to the Lord, saying, O Lord God of Sabaoth, if thou wilt indeed look upon the humiliation of thine handmaid, and remember me, and give to thine handmaid a man-child, then will I indeed dedicate him to thee till the day of his death; and he shall drink no wine nor strong drink, and no razor shall come upon his head.",,,
1 Samuel,1,12,True,"And it came to pass, while she was long praying before the Lord, that Heli the priest marked her mouth.",,,
1 Samuel,1,13,True,"And she was speaking in her heart, and her lips moved, but her voice was not heard: and Heli accounted her a drunken woman.",,,
1 Samuel,1,14,True,"And the servant of Heli said to her, How long wilt thou be drunken? take away thy wine from thee, and go out from the presence of the Lord.",,,
1 Samuel,1,15,True,"And Anna answered and said, Nay, my lord, I live in a hard day, and I have not drunk wine or strong drink, and I pour out my soul before the Lord.",,,
1 Samuel,1,16,True,"Count not thy handmaid for a pestilent woman, for by reason of the abundance of my importunity I have continued my prayer until now.",,,
1 Samuel,1,17,True,"And Heli answered and said to her, Go in peace: the God of Israel give thee all thy petition, which thou hast asked of him.",,,
1 Samuel,1,18,True,"And she said, Thine handmaid has found favour in thine eyes: and the woman went her way, and entered into her lodging, and ate and drank with her husband, and her countenance was no more sad.",,,
1 Samuel,1,19,True,"And they rise early in the morning, and worship the Lord, and they go their way: and Helkana went into his house at Armathaim, and knew his wife Anna; and the Lord remembered her, and she conceived.",,,
